target,Var1_binary,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30
0.0,0,2,2,16900,18,1,1397.66,0.0,15000,0.0,6,0.0,25.523287671232875,0,1,1,7029.19,1.0,,0,1,1,1,0,3,2,0,0,0,1
0.0,0,1,2,29000,51,1,800.68,44900.0,10680,0.0,4,0.0,26.72876712328767,1,1,1,3957.1,-1.0,0.0,1,2,2,2,0,3,2,0,0,1,1
0.0,0,1,1,15500,24,1,913.39,29200.0,8280,0.0,4,0.0,7.86027397260274,0,0,0,4184.27,-1.0,1.0,0,5,5,5,0,2,2,0,0,1,1
0.0,0,2,2,17700,48,3,1563.84,0.0,9360,0.0,5,0.0,14.276712328767124,3,0,0,4774.05,1.0,,1,1,1,1,0,0,0,0,0,2,1
0.0,0,1,1,29000,36,6,7243.92,57700.0,9240,0.0,5,0.0,27.46849315068493,1,0,2,4958.98,-1.0,1.0,0,1,1,1,0,3,0,0,0,1,1
0.0,0,1,2,30100,39,1,1109.51,53100.0,10680,0.0,5,0.0,17.167123287671235,1,3,4,5501.69,-1.0,1.0,0,0,0,0,0,3,2,0,0,1,1
0.0,0,3,2,3800,15,1,359.86,0.0,13440,0.0,5,0.0,24.054794520547944,3,1,1,4851.15,-1.0,,1,2,2,2,0,0,0,0,0,0,1
0.0,1,3,1,7900,18,1,655.97,0.0,7080,7000.0,5,5.0,25.575342465753426,1,0,2,5961.59,-1.0,,0,0,0,0,0,2,2,0,0,0,1
0.0,1,3,1,9900,18,1,868.09,0.0,13920,6600.0,5,2.0,23.561643835616437,1,1,1,10580.18,-1.0,,1,1,1,1,0,3,1,0,0,0,1
0.0,0,3,1,10900,21,1,820.47,0.0,6720,0.0,5,0.0,13.043835616438356,2,3,4,3033.99,-1.0,,0,1,1,1,0,1,2,0,0,1,1
0.0,0,1,1,21300,48,1,596.85,27600.0,10320,0.0,5,0.0,10.021917808219179,3,2,2,3815.91,-1.0,1.0,4,4,4,4,0,3,0,0,0,1,1
0.0,1,2,1,21000,24,1,1178.4,0.0,8040,5800.0,2,5.0,25.126027397260273,3,1,1,7490.63,1.0,,2,4,5,5,0,0,0,0,0,0,1
0.0,0,3,3,5400,18,1,436.97,0.0,10200,0.0,5,0.0,23.317808219178083,3,1,1,3228.85,-1.0,,0,1,1,1,0,3,1,0,1,0,1
0.0,1,2,1,14900,18,1,1157.97,0.0,15000,5400.0,5,5.0,23.904109589041095,1,0,0,11581.88,1.0,,0,0,0,0,0,3,2,0,0,0,1
0.0,1,1,1,24600,60,1,551.97,33300.0,6720,7400.0,5,5.0,9.764383561643836,0,0,0,6167.8,-1.0,1.0,1,1,1,2,0,2,2,0,0,0,1
0.0,0,3,3,4900,24,1,299.58,0.0,7560,0.0,5,0.0,26.47945205479452,3,0,0,2573.2,-1.0,,2,2,2,2,3,3,1,0,0,1,1
0.0,0,3,3,4600,9,1,820.73,0.0,7440,0.0,6,0.0,11.424657534246576,1,0,0,2799.72,-1.0,,0,0,0,2,0,0,0,0,0,0,1
0.0,0,3,3,4400,6,1,1540.0,0.0,12480,0.0,4,0.0,28.824657534246576,1,1,1,7013.26,-1.0,,1,1,1,1,0,3,3,0,0,0,1
0.0,0,3,3,4900,6,1,1398.3,0.0,10200,0.0,3,0.0,28.457534246575342,0,0,0,3939.56,-1.0,,4,4,4,4,0,2,3,0,0,0,1
0.0,0,1,2,11900,18,1,983.18,20900.0,10200,0.0,5,0.0,26.12876712328767,3,1,1,3230.7,-1.0,0.0,2,2,2,2,0,0,0,0,0,0,1
0.0,1,1,1,22100,24,3,4203.63,23600.0,14040,5200.0,4,5.0,7.997260273972603,0,0,2,9381.5,-1.0,1.0,1,1,1,1,0,3,0,0,0,0,1
0.0,1,2,1,25400,39,1,891.59,0.0,5760,8000.0,5,5.0,24.506849315068493,0,0,0,4881.29,1.0,,0,2,2,2,0,0,0,0,0,0,1
0.0,1,3,1,4000,15,1,442.97,0.0,10800,6800.0,6,5.0,30.0,1,1,1,5362.62,-1.0,,0,0,0,0,0,2,1,0,0,1,1
0.0,1,1,1,27600,105,1,359.67,35300.0,9720,5900.0,6,5.0,13.808219178082192,0,0,0,7585.53,-1.0,1.0,0,0,1,2,0,3,1,0,0,1,1
0.0,0,1,1,30900,30,1,1520.39,57600.0,15600,0.0,4,0.0,24.02191780821918,0,0,0,6616.98,-1.0,1.0,0,0,0,0,0,1,0,0,0,0,1
0.0,1,2,1,19900,120,1,231.34,0.0,8400,6000.0,5,5.0,16.838356164383562,3,1,1,5299.52,1.0,,0,0,0,0,0,3,1,0,0,1,1
0.0,0,3,3,5200,12,1,633.35,0.0,13440,0.0,5,0.0,9.753424657534246,2,0,0,7965.63,-1.0,,0,0,5,5,0,3,0,0,0,0,1
0.0,0,2,1,13500,24,1,840.01,0.0,9120,0.0,5,0.0,13.534246575342467,3,0,0,5094.78,1.0,,1,1,3,3,0,3,2,0,0,0,1
0.0,0,3,3,5100,6,1,1785.0,0.0,23640,0.0,5,0.0,10.24931506849315,2,1,3,12294.26,-1.0,,0,1,1,1,0,3,3,0,0,0,1
0.0,1,3,1,5400,12,1,853.63,0.0,7560,7200.0,5,6.0,7.5917808219178085,1,1,1,6369.85,-1.0,,0,1,1,3,0,3,2,0,0,0,1
0.0,1,3,3,4200,18,1,331.87,0.0,7680,11100.0,5,5.0,13.024657534246575,3,1,1,11049.78,-1.0,,0,0,0,0,0,0,0,0,0,1,1
0.0,1,1,1,27600,36,1,1084.68,41600.0,11040,5700.0,5,5.0,28.912328767123288,0,0,0,5466.93,-1.0,1.0,0,0,0,1,0,3,2,0,0,0,1
0.0,0,1,1,25700,18,3,6591.93,38000.0,14760,0.0,5,0.0,23.435616438356163,1,0,0,8102.9,-1.0,1.0,0,1,1,1,0,3,3,0,0,1,1
0.0,0,1,1,23200,45,1,713.03,34100.0,9120,0.0,5,0.0,19.183561643835617,1,1,1,5347.84,-1.0,1.0,0,0,0,0,0,0,0,0,0,0,1
0.0,0,1,2,25400,60,1,580.27,33100.0,12600,0.0,5,0.0,17.506849315068493,1,1,1,4902.4,-1.0,1.0,0,0,0,0,3,3,2,0,0,0,1
0.0,0,1,2,30100,105,1,402.01,46400.0,16320,0.0,3,0.0,8.156164383561643,0,0,2,5426.62,-1.0,1.0,0,1,1,1,0,0,0,0,0,1,1
0.0,0,1,1,15500,18,1,1299.08,21500.0,15960,0.0,5,0.0,20.123287671232877,3,3,3,8473.86,-1.0,1.0,2,2,2,2,0,3,0,0,0,0,1
0.0,0,1,1,24900,57,1,586.05,25100.0,9120,0.0,5,0.0,9.273972602739725,3,1,1,4999.02,-1.0,1.0,0,0,1,1,0,3,0,0,0,0,1
0.0,0,1,1,29600,30,1,1321.83,30600.0,10200,0.0,5,0.0,16.432876712328767,0,1,1,4448.72,-1.0,1.0,0,0,2,2,0,3,2,0,0,0,1
0.0,1,1,1,23200,24,1,1471.25,36200.0,12720,9800.0,2,5.0,18.972602739726028,2,1,1,12255.81,-1.0,1.0,0,0,0,1,0,3,0,0,0,0,1
0.0,0,3,3,4100,15,1,441.08,0.0,9360,0.0,1,0.0,27.85753424657534,2,0,2,3186.77,-1.0,,1,1,1,1,0,2,2,0,0,0,1
0.0,0,2,1,18800,24,1,1098.46,0.0,9240,0.0,4,0.0,17.413698630136988,0,1,1,3972.74,1.0,,3,5,5,5,0,3,2,0,0,1,1
0.0,0,1,2,28700,33,1,1171.33,29300.0,11160,0.0,5,0.0,22.78082191780822,1,1,3,4309.8,-1.0,1.0,1,2,2,3,3,3,0,0,0,0,1
0.0,0,1,1,34000,138,1,345.46,39800.0,10080,0.0,6,0.0,19.6,3,1,3,3402.57,-1.0,1.0,1,2,3,3,3,0,0,0,0,0,1
0.0,0,1,2,28200,27,1,1461.02,35600.0,11760,0.0,6,0.0,9.72054794520548,2,0,0,4548.61,-1.0,1.0,1,1,1,1,0,3,0,0,0,1,1
0.0,0,3,3,2800,9,1,729.99,0.0,9600,0.0,5,0.0,13.58904109589041,0,0,2,4512.05,-1.0,,0,0,1,2,0,3,2,0,0,1,1
0.0,1,3,3,4400,9,1,776.31,0.0,8160,7100.0,5,4.0,25.734246575342464,1,1,1,6004.02,-1.0,,0,0,0,2,0,3,2,0,0,1,1
1.0,0,2,1,19900,36,1,790.4,0.0,9000,0.0,5,0.0,27.18082191780822,2,1,1,4654.66,1.0,,0,0,0,0,0,2,2,0,0,0,1
0.0,0,2,2,21500,24,1,1379.15,0.0,8760,0.0,1,0.0,27.715068493150685,3,0,0,4083.24,1.0,,1,1,1,1,0,3,2,0,0,1,1
0.0,0,0,1,4400,12,1,610.73,0.0,11880,0.0,6,0.0,26.643835616438356,1,1,1,5330.37,-1.0,,0,3,3,3,0,0,0,0,0,0,1
0.0,0,3,3,3800,9,1,964.54,0.0,11400,0.0,5,0.0,28.791780821917808,0,0,0,5687.25,-1.0,,0,0,1,1,0,3,2,0,1,1,1
0.0,0,1,2,20700,27,1,1130.98,27200.0,9600,0.0,6,0.0,24.602739726027398,1,1,1,3050.88,-1.0,0.0,0,0,0,0,0,3,0,0,0,0,1
0.0,0,1,1,32000,36,1,1215.8,77600.0,10320,0.0,6,0.0,24.594520547945205,0,0,2,5676.09,-1.0,1.0,0,1,1,2,0,3,3,0,0,0,1
0.0,1,2,2,15200,18,3,3539.64,0.0,14520,11100.0,5,5.0,29.82191780821918,1,2,2,14648.3,1.0,,0,3,3,3,0,3,3,0,0,0,1
0.0,0,1,1,20700,18,1,1912.38,34500.0,14400,0.0,5,0.0,13.01917808219178,1,2,3,7423.39,-1.0,1.0,0,0,0,0,0,2,0,0,0,1,1
0.0,0,2,2,14900,33,1,623.32,0.0,6000,0.0,5,0.0,11.205479452054794,0,3,3,2004.68,1.0,,4,5,5,5,3,2,0,0,0,0,1
0.0,0,2,1,19300,21,1,1465.13,0.0,12000,0.0,5,0.0,9.093150684931507,2,0,0,6792.94,1.0,,0,0,0,1,0,3,1,0,0,1,1
0.0,0,3,1,7200,9,1,1255.0,0.0,18600,0.0,5,0.0,19.205479452054796,2,0,0,6808.45,-1.0,,0,0,0,2,0,3,2,0,0,0,1
0.0,1,0,1,6900,15,1,696.32,0.0,7920,7200.0,5,5.0,15.378082191780821,1,0,0,5365.88,-1.0,,2,2,2,2,0,0,0,0,0,0,1
0.0,0,1,2,35600,51,1,936.91,37700.0,10800,0.0,5,0.0,12.794520547945206,0,0,0,4823.11,-1.0,1.0,0,0,0,0,0,3,0,0,0,1,1
0.0,0,1,2,28200,30,1,1291.37,47400.0,7680,0.0,5,0.0,29.865753424657534,3,0,0,4154.74,-1.0,1.0,0,1,2,2,0,0,0,0,0,0,1
0.0,1,2,2,22700,45,1,703.2,0.0,7320,6800.0,4,5.0,18.81095890410959,3,0,0,7988.82,1.0,,1,2,2,4,0,3,1,0,0,2,1
0.0,0,2,2,18200,12,1,2462.7,0.0,17160,0.0,6,0.0,26.682191780821917,2,0,0,5839.82,1.0,,0,1,5,5,0,3,0,0,0,0,1
0.0,1,3,3,3200,12,1,508.46,0.0,14400,6700.0,1,5.0,8.375342465753425,0,3,4,6952.37,-1.0,,2,3,3,3,0,3,1,0,0,0,1
0.0,0,2,1,14900,30,1,712.51,0.0,7920,0.0,5,0.0,23.78082191780822,2,0,0,3558.11,1.0,,2,2,2,2,0,0,0,0,0,1,1
0.0,0,1,1,26800,36,1,1052.58,29400.0,9360,0.0,5,0.0,17.304109589041097,1,1,1,4545.85,-1.0,1.0,1,2,2,2,3,3,2,0,0,1,1
0.0,1,1,2,30400,27,1,1532.91,41100.0,14640,7900.0,6,5.0,30.28767123287671,3,1,1,11925.9,-1.0,1.0,0,0,0,0,0,0,0,0,0,1,1
0.0,0,1,2,30100,42,1,1019.16,41400.0,14640,0.0,5,0.0,15.482191780821918,3,1,1,6178.16,-1.0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.0,0,3,2,7500,21,1,569.09,0.0,12960,0.0,3,0.0,26.7013698630137,3,0,0,5129.06,-1.0,,1,2,2,2,0,3,1,0,0,1,1
0.0,0,1,1,34300,39,1,1212.97,59500.0,14520,0.0,4,0.0,27.93972602739726,1,3,4,6031.96,-1.0,0.0,0,0,0,0,0,3,0,0,0,1,1
0.0,1,3,2,9600,12,3,4260.06,0.0,13080,7800.0,4,4.0,14.98904109589041,0,0,0,10218.43,-1.0,,1,1,1,1,0,3,2,0,0,0,1
0.0,0,3,3,2700,6,1,769.32,0.0,9840,0.0,5,0.0,8.082191780821917,1,2,2,5620.45,-1.0,,0,1,1,1,0,0,0,0,0,0,1
0.0,0,1,2,25700,36,1,999.37,62800.0,6480,0.0,5,0.0,15.66027397260274,1,1,1,2365.57,-1.0,0.0,0,0,0,0,0,0,0,0,0,0,1
0.0,0,1,1,19100,33,1,842.45,19600.0,8280,0.0,5,0.0,17.39178082191781,3,1,2,3274.81,-1.0,1.0,1,1,1,1,0,3,2,0,0,0,1
0.0,1,3,1,8200,12,6,6064.5,0.0,8040,9600.0,5,2.0,22.60821917808219,3,1,1,6275.2,-1.0,,0,0,0,1,0,2,3,0,0,0,1
0.0,0,2,1,21800,21,3,4512.6,0.0,18240,0.0,5,0.0,14.73150684931507,0,0,0,10243.2,1.0,,0,3,3,3,0,1,3,0,0,2,1
0.0,0,1,2,24600,27,3,3819.36,42300.0,9360,0.0,1,0.0,22.01095890410959,0,1,3,5457.39,-1.0,0.0,0,2,2,2,0,2,3,0,0,0,1
0.0,1,3,3,5700,12,1,836.75,0.0,12360,8200.0,5,3.0,10.038356164383561,1,3,3,10680.45,-1.0,,5,5,5,5,0,0,0,0,0,0,1
0.0,0,3,3,3600,9,1,822.53,0.0,7680,0.0,5,0.0,12.254794520547945,0,0,0,3374.34,-1.0,,0,1,1,1,0,0,0,0,0,0,1
0.0,0,1,1,14100,60,6,1908.54,17300.0,3960,0.0,5,0.0,14.169863013698631,2,1,1,1202.18,-1.0,0.0,0,0,0,0,0,2,0,0,0,1,1
0.0,1,1,1,30900,66,1,648.49,42100.0,12000,5300.0,5,5.0,25.175342465753424,1,1,1,9170.51,-1.0,1.0,0,0,0,0,0,3,1,0,0,0,1
0.0,0,1,1,30700,102,1,410.24,31400.0,9120,0.0,5,0.0,13.64109589041096,0,0,0,5193.23,-1.0,0.0,0,0,1,1,0,2,2,0,0,2,1
0.0,0,3,3,5400,6,1,1866.11,0.0,15840,0.0,6,0.0,21.17808219178082,0,0,0,6182.26,-1.0,,2,2,2,2,0,3,3,0,0,1,1
0.0,1,1,2,18800,51,1,502.51,34700.0,12360,11100.0,5,5.0,9.131506849315068,1,0,0,11294.01,-1.0,1.0,2,5,5,5,0,3,1,0,0,1,1
0.0,1,3,3,4400,9,1,1191.19,0.0,13440,6600.0,6,5.0,22.186301369863013,2,1,1,7990.84,-1.0,,0,0,0,0,0,0,0,0,0,0,1
0.0,0,2,1,17700,15,1,1806.99,0.0,11400,0.0,5,0.0,13.424657534246576,1,3,4,3736.87,1.0,,2,2,3,3,0,2,0,0,0,0,1
0.0,0,2,2,15700,18,1,1263.09,0.0,14040,0.0,6,0.0,13.334246575342465,2,0,0,4874.43,1.0,,0,0,1,1,0,3,2,0,0,2,1
0.0,1,3,2,5400,15,1,611.08,0.0,12120,7900.0,5,5.0,8.38082191780822,3,0,1,9572.27,-1.0,,1,1,1,1,0,0,0,0,0,0,1
1.0,0,1,1,30100,42,1,958.5,38300.0,7920,0.0,5,0.0,27.553424657534247,0,0,0,4172.86,-1.0,1.0,0,0,0,0,0,0,0,0,0,0,1
0.0,0,2,1,16300,18,6,7837.68,0.0,10080,0.0,5,0.0,28.493150684931507,0,0,0,3142.73,0.0,,3,3,3,3,0,3,0,0,0,1,1
0.0,1,1,2,35400,36,1,1326.54,38800.0,8520,14000.0,5,5.0,16.39178082191781,1,0,0,8042.02,-1.0,1.0,0,0,0,0,0,0,0,0,0,0,1
0.0,0,1,2,21000,24,3,3910.74,30000.0,8280,0.0,5,0.0,18.72876712328767,0,0,0,3905.99,-1.0,1.0,0,1,1,2,0,0,0,0,0,1,1
0.0,0,1,1,25700,75,3,1411.14,32600.0,7320,0.0,5,0.0,25.85753424657534,3,1,1,2242.09,-1.0,1.0,0,0,1,1,0,3,2,0,0,1,1
0.0,0,2,2,20700,30,1,1019.81,0.0,13800,0.0,5,0.0,26.827397260273973,0,0,0,8122.41,0.0,,0,2,2,2,0,3,0,0,0,1,1
0.0,0,3,2,6300,12,1,748.5,0.0,10920,0.0,5,0.0,25.687671232876713,3,1,3,4523.62,-1.0,,1,1,1,1,0,2,2,0,0,1,1
0.0,0,3,3,4400,6,1,1540.0,0.0,12240,0.0,4,0.0,26.602739726027398,0,0,0,5249.57,-1.0,,0,0,1,2,3,0,0,0,0,1,1
0.0,0,3,2,7100,9,3,3621.57,0.0,11160,0.0,4,0.0,28.34246575342466,1,1,1,5823.57,-1.0,,1,2,2,2,0,3,0,0,0,1,1
0.0,0,1,1,34000,63,1,744.77,78600.0,11400,0.0,5,0.0,23.30958904109589,3,0,0,5949.56,-1.0,0.0,0,0,0,0,3,0,0,0,0,1,1
0.0,1,2,1,20400,18,1,1682.46,0.0,9840,10300.0,5,5.0,12.682191780821919,2,1,1,10982.42,1.0,,0,0,0,0,0,3,3,0,0,1,1
0.0,0,1,1,26500,30,1,1246.9,29400.0,9240,0.0,6,0.0,27.824657534246576,1,0,0,4798.68,-1.0,1.0,1,1,1,1,0,2,3,0,0,1,1
0.0,1,1,1,35600,54,6,5327.64,47800.0,10920,6000.0,5,5.0,13.161643835616438,0,0,0,8644.07,-1.0,1.0,0,0,2,2,3,3,2,1,1,0,1
0.0,0,3,3,3600,9,1,705.57,0.0,14640,0.0,5,0.0,17.076712328767123,0,0,0,4462.93,-1.0,,1,2,2,2,0,3,2,0,0,1,1
0.0,1,1,1,24300,30,1,1153.79,45300.0,10920,9600.0,5,6.0,23.013698630136986,0,2,4,6397.85,-1.0,1.0,1,1,1,1,0,0,0,0,0,0,1
0.0,0,1,1,30700,30,1,1414.75,38200.0,10320,0.0,5,0.0,9.221917808219178,1,0,0,4794.06,-1.0,1.0,3,3,3,3,0,0,0,0,0,1,1
0.0,0,3,3,5000,6,1,1391.1,0.0,10560,0.0,5,0.0,17.731506849315068,0,0,0,3390.37,-1.0,,0,0,1,2,3,3,2,0,0,0,1
0.0,0,1,1,31800,27,1,1577.71,39100.0,11160,0.0,4,0.0,8.797260273972602,3,0,0,3782.21,-1.0,1.0,0,0,0,0,0,2,0,0,0,0,1
0.0,0,1,1,27900,165,1,243.16,28400.0,5280,0.0,5,0.0,29.583561643835615,1,0,0,2200.65,-1.0,1.0,0,0,0,0,0,0,0,0,0,1,1
0.0,1,3,1,4900,12,1,728.64,0.0,10920,8800.0,5,5.0,13.972602739726028,1,2,2,10632.31,-1.0,,0,0,0,0,0,2,2,0,0,1,1
0.0,0,3,3,4800,6,1,1680.0,0.0,16800,0.0,5,0.0,15.391780821917807,2,0,0,9822.52,-1.0,,0,0,3,3,0,3,0,0,0,1,1
0.0,0,3,2,4700,12,1,750.56,0.0,17520,0.0,5,0.0,20.545205479452054,0,0,0,7640.48,-1.0,,0,1,1,2,0,3,0,0,0,1,1
0.0,0,2,1,18800,36,1,713.03,0.0,8760,0.0,5,0.0,9.468493150684932,0,0,0,4961.29,1.0,,1,2,2,2,0,3,2,0,0,1,1
0.0,1,1,1,24000,48,3,2116.71,50300.0,12000,6300.0,1,1.0,9.61917808219178,0,0,0,10650.28,-1.0,1.0,0,0,1,1,0,3,3,0,0,1,1
0.0,0,3,2,8400,18,1,727.94,0.0,7080,0.0,5,0.0,20.016438356164382,3,0,2,3242.07,-1.0,,1,1,1,2,0,0,0,0,0,0,1
0.0,0,2,2,21800,39,3,2373.51,0.0,6480,0.0,6,0.0,10.224657534246575,1,1,1,2071.56,1.0,,0,0,0,0,0,3,2,0,0,1,1
0.0,0,1,1,26000,21,1,1720.88,34700.0,12360,0.0,3,0.0,30.34246575342466,3,1,1,5875.64,-1.0,0.0,0,0,2,4,0,3,0,0,0,0,1
0.0,0,1,1,33700,120,1,393.27,36900.0,10200,0.0,5,0.0,17.838356164383562,2,1,1,5364.08,-1.0,0.0,0,0,1,1,0,3,0,0,0,1,1
0.0,1,3,2,7000,12,1,1038.83,0.0,11640,4800.0,5,4.0,27.28767123287671,0,0,0,8214.52,-1.0,,1,1,3,4,0,3,2,0,0,0,1
0.0,0,1,1,30900,72,1,584.77,37900.0,7800,0.0,5,0.0,14.882191780821918,2,0,0,4629.55,-1.0,1.0,1,1,2,2,0,3,2,0,0,1,1
0.0,0,1,1,21300,42,3,2086.65,23300.0,9840,0.0,5,0.0,12.186301369863013,0,0,0,3776.38,-1.0,1.0,2,2,4,5,0,3,2,0,0,1,1
0.0,0,1,1,26000,36,3,2951.07,28300.0,10680,0.0,5,0.0,18.424657534246574,0,0,3,3874.55,-1.0,1.0,0,0,0,0,0,3,3,0,0,1,1
0.0,1,1,1,24900,87,1,389.48,41500.0,14640,7400.0,5,5.0,21.695890410958903,3,0,0,12714.14,-1.0,1.0,3,3,4,5,0,0,0,0,0,0,1
0.0,0,1,1,29300,129,1,320.53,44300.0,10320,0.0,5,0.0,8.378082191780821,0,0,0,5005.52,-1.0,1.0,0,0,0,0,0,0,0,0,0,0,1
0.0,0,3,3,4000,6,1,1155.27,0.0,10680,0.0,5,0.0,20.2986301369863,1,2,2,5556.62,-1.0,,0,0,1,1,0,3,3,0,0,0,1
0.0,0,2,1,18200,15,1,1914.95,0.0,17880,0.0,5,0.0,19.046575342465754,1,0,2,5526.07,1.0,,1,1,1,1,0,3,2,0,0,1,1
0.0,1,0,1,25100,33,1,1018.23,0.0,6840,7900.0,5,5.0,13.36986301369863,0,0,2,4796.7,-1.0,,1,1,2,2,0,0,0,0,0,0,1
0.0,0,1,1,19600,15,3,6709.53,20300.0,13560,0.0,5,0.0,21.476712328767125,1,2,2,4214.44,-1.0,1.0,1,1,2,2,3,3,0,0,0,1,1
0.0,0,1,2,29300,21,1,1943.22,45700.0,15120,0.0,5,0.0,26.043835616438358,1,1,1,8794.74,-1.0,1.0,0,0,0,1,0,3,0,0,0,1,1
0.0,0,2,2,21500,66,1,446.99,0.0,8880,0.0,5,0.0,8.405479452054795,0,1,1,4944.31,0.0,,1,1,1,1,3,3,1,0,0,0,1
0.0,0,0,1,3700,9,1,982.41,0.0,11760,0.0,4,0.0,17.4,3,1,1,6133.42,-1.0,,1,2,3,5,0,3,1,0,0,0,1
0.0,0,1,1,26200,57,1,617.67,36600.0,10680,0.0,4,0.0,18.802739726027397,0,1,1,4321.55,-1.0,1.0,0,0,0,0,0,3,2,0,0,0,1
0.0,0,2,1,18000,18,1,1464.1,0.0,15360,0.0,5,0.0,8.934246575342465,1,0,0,7889.32,0.0,,0,0,2,2,0,3,2,0,0,2,1
1.0,0,1,1,25400,48,1,720.35,27700.0,11400,0.0,5,0.0,13.057534246575342,1,1,1,3799.52,-1.0,1.0,0,2,2,3,0,3,2,0,0,1,1
0.0,0,3,3,4000,9,1,805.05,0.0,8640,0.0,3,0.0,15.273972602739725,0,0,2,5068.73,-1.0,,0,0,1,1,0,3,2,0,0,0,1
0.0,0,2,1,17700,30,1,793.48,0.0,7560,0.0,5,0.0,7.695890410958904,2,0,0,3583.14,0.0,,0,2,3,3,0,0,0,0,0,2,1
0.0,0,3,1,7100,9,1,1568.46,0.0,13560,0.0,1,0.0,17.747945205479454,2,1,1,4736.51,-1.0,,1,1,2,2,3,0,0,0,0,0,1
0.0,0,3,1,8300,15,1,910.44,0.0,18480,0.0,5,0.0,24.339726027397262,2,3,4,6194.79,-1.0,,3,3,3,3,0,3,2,0,0,0,1
0.0,0,1,1,31500,21,1,2216.97,43300.0,16560,0.0,5,0.0,14.857534246575343,2,1,1,5226.1,-1.0,1.0,0,0,0,1,0,3,0,0,0,1,1
0.0,0,3,2,5900,12,1,845.66,0.0,8400,0.0,6,0.0,9.698630136986301,3,0,0,4687.65,-1.0,,0,3,3,3,0,3,0,0,0,0,1
0.0,0,2,1,22400,30,1,1025.59,0.0,7200,0.0,5,0.0,17.13972602739726,1,2,2,4111.7,1.0,,0,0,0,1,0,3,2,0,0,0,1
0.0,0,3,3,5000,9,1,876.51,0.0,7440,0.0,5,0.0,28.213698630136985,0,0,0,3669.77,-1.0,,0,0,0,0,0,0,0,0,0,1,1
0.0,1,3,3,4800,9,1,1142.54,0.0,13080,4700.0,5,4.0,24.506849315068493,1,1,2,6231.61,-1.0,,2,2,2,2,0,3,0,0,0,0,1
0.0,1,0,1,3900,9,1,909.92,0.0,6960,7200.0,5,5.0,23.147945205479452,0,0,0,6759.92,-1.0,,0,0,0,0,0,0,0,0,0,0,1
0.0,0,3,1,6100,9,1,1164.91,0.0,10560,0.0,5,0.0,12.32876712328767,1,0,0,4995.33,-1.0,,0,0,0,0,3,2,3,0,0,1,1
0.0,0,2,1,17100,21,1,1112.73,0.0,13320,0.0,5,0.0,16.915068493150685,0,0,0,7345.78,1.0,,0,0,1,1,0,3,2,0,0,0,1
0.0,0,3,3,2800,6,1,775.23,0.0,6960,0.0,5,0.0,25.23013698630137,1,0,2,3222.47,-1.0,,0,1,1,1,0,0,0,0,0,0,1
0.0,0,3,3,4500,12,1,659.95,0.0,7800,0.0,5,0.0,18.635616438356163,1,2,2,2755.87,-1.0,,0,0,0,0,0,3,0,0,0,0,1
0.0,1,1,1,23500,39,1,810.58,44500.0,7680,6600.0,5,5.0,26.164383561643834,0,0,2,5898.82,-1.0,1.0,0,0,0,3,0,3,2,0,0,1,1
0.0,0,1,1,29600,27,1,1654.05,46100.0,10800,0.0,5,0.0,26.389041095890413,1,1,1,5957.16,-1.0,1.0,1,2,2,2,0,3,2,0,0,1,1
0.0,1,3,3,4500,12,1,694.22,0.0,9720,8800.0,4,4.0,13.786301369863013,2,1,3,6680.15,-1.0,,0,0,0,1,0,0,0,0,0,0,1
0.0,0,2,1,17100,24,1,1013.38,0.0,11400,0.0,4,0.0,21.706849315068492,3,1,1,3737.16,1.0,,0,0,0,0,0,3,1,0,0,1,1
0.0,0,1,2,28200,309,1,145.15,42800.0,6960,0.0,4,0.0,26.553424657534247,3,1,1,3993.88,-1.0,1.0,0,0,0,0,3,2,1,0,0,0,1
0.0,0,2,1,19100,18,1,1765.35,0.0,12120,0.0,4,0.0,18.087671232876712,3,0,0,5617.92,1.0,,0,0,0,0,0,3,3,0,0,1,1
0.0,0,3,1,5300,12,1,851.06,0.0,9240,0.0,5,0.0,16.471232876712328,0,1,1,2965.79,-1.0,,1,1,1,1,3,3,0,0,0,1,1
0.0,1,3,2,5900,9,1,1105.53,0.0,8640,13800.0,5,5.0,25.101369863013698,2,1,3,7874.86,-1.0,,1,1,1,1,0,3,2,0,0,1,1
0.0,0,1,2,30400,69,1,591.19,39300.0,11040,0.0,6,0.0,23.964383561643835,2,1,1,4564.29,-1.0,1.0,0,0,0,0,0,3,2,0,0,0,1
0.0,0,1,1,27100,15,1,2651.11,52700.0,22920,0.0,4,0.0,30.295890410958904,0,0,0,7065.06,-1.0,1.0,2,2,2,2,3,3,3,0,0,1,1
0.0,1,1,1,22100,18,1,1905.11,46000.0,16560,6100.0,4,5.0,14.07123287671233,0,1,1,7524.14,-1.0,1.0,0,0,0,2,0,0,0,0,1,1,1
0.0,1,3,2,5800,9,1,1219.91,0.0,9960,10200.0,5,5.0,7.832876712328767,3,1,1,11431.32,-1.0,,0,2,3,3,0,2,3,0,0,0,1
0.0,1,3,3,4100,12,1,598.13,0.0,10680,10800.0,5,5.0,19.117808219178084,0,1,1,9992.45,-1.0,,0,1,1,3,0,2,2,0,0,0,1
